99775,Fairbanks,AK,-147.8267,64.8591,-9,4
99790,Fairbanks,AK,-147.7164,64.8378,-9,1
99827,Haines,AK,-135.542,59.2519,-9,4
99801,Juneau,AK,-134.5294,58.3628,-9,4
99802,Juneau,AK,-134.4197,58.3019,-9,4
99803,Juneau,AK,-134.4197,58.3019,-9,4
99811,Juneau,AK,-134.4197,58.3019,-9,4
99812,Juneau,AK,-134.4742,58.3271,-9,4
99821,Auke Bay,AK,-134.7003,58.4494,-9,4
99824,Douglas,AK,-134.395,58.2756,-9,4
99850,Juneau,AK,-134.4197,58.3019,-9,4
99556,Anchor Point,AK,-151.7078,59.8371,-9,1
99568,Clam Gulch,AK,-151.3936,60.2311,-9,4
99572,Cooper Landing,AK,-149.8235,60.4767,-9,1
99603,Homer,AK,-151.2356,59.5374,-9,1
99605,Hope,AK,-149.4683,60.8726,-9,1
99610,Kasilof,AK,-151.2896,60.3164,-9,4
99611,Kenai,AK,-151.2546,60.6145,-9,4
99631,Moose Pass,AK,-149.4056,60.6148,-9,1
99635,Nikiski,AK,-151.2766,60.7007,-9,1
99639,Ninilchik,AK,-151.6396,60.0108,-9,1
99663,Seldovia,AK,-151.7009,59.4495,-9,4
99664,Seward,AK,-149.3985,60.1329,-9,1
99669,Soldotna,AK,-151.1358,60.4818,-9,1
99672,Sterling,AK,-150.8532,60.5136,-9,4
99682,Tyonek,AK,-151.1369,61.0681,-9,4
99901,Ketchikan,AK,-131.6832,55.372,-9,4
99928,Ward Cove,AK,-131.6754,55.3954,-9,4
99950,Ketchikan,AK,-131.6478,55.3422,-9,4
99550,Port Lions,AK,-152.8822,57.8675,-9,1
99608,Karluk,AK,-154.4551,57.5689,-9,1
99615,Kodiak,AK,-153.3751,57.6036,-9,1
99619,Kodiak,AK,-152.4072,57.79,-9,1
99624,Larsen Bay,AK,-153.9786,57.54,-9,1
99643,Old Harbor,AK,-153.3039,57.2028,-9,1
99644,Ouzinkie,AK,-152.5022,57.9236,-9,4
99697,Kodiak,AK,-152.4072,57.79,-9,1
99548,Chignik Lake,AK,-158.7578,56.2448,-9,1
99549,Port Heiden,AK,-158.5664,56.9643,-9,4
99564,Chignik,AK,-158.4157,56.3016,-9,1
99565,Chignik Lagoon,AK,-156.6484,58.2687,-9,1
99579,Egegik,AK,-157.3422,58.2062,-9,4
99606,Iliamna,AK,-154.8236,59.7525,-9,1
99625,Levelock,AK,-156.6503,59.2905,-9,1
99640,Nondalton,AK,-154.8458,59.9736,-9,1
99647,Pedro Bay,AK,-154.0757,59.8681,-9,1
99648,Perryville,AK,-159.2593,55.9453,-9,1
99649,Pilot Point,AK,-157.4493,57.5952,-9,1
99653,Port Alsworth,AK,-154.3128,60.2025,-9,1
99623,Wasilla,AK,-149.5901,61.5463,-9,1
99629,Wasilla,AK,-149.4436,61.5841,-9,1
99645,Palmer,AK,-148.9872,61.6303,-9,1
99652,Big Lake,AK,-149.7288,61.523,-9,1
99654,Wasilla,AK,-149.3959,61.5923,-9,1
99667,Skwentna,AK,-151.3978,61.9903,-9,1
99674,Sutton,AK,-148.7837,61.7327,-9,1
99676,Talkeetna,AK,-150.1101,62.2605,-9,1
99683,Trapper Creek,AK,-150.2314,62.3167,-9,1
99687,Wasilla,AK,-149.4784,61.5313,-9,1
99688,Willow,AK,-150.0038,61.8966,-9,1
99694,Houston,AK,-149.8181,61.6303,-9,1
99659,Saint Michael,AK,-162.1091,63.4776,-9,1
99671,Stebbins,AK,-162.2881,63.5222,-9,1
99684,Unalakleet,AK,-160.7884,63.8835,-9,1
99739,Elim,AK,-162.2604,64.6217,-9,1
99742,Gambell,AK,-171.7017,63.7766,-9,1
99753,Koyuk,AK,-161.1569,64.9319,-9,4
99762,Nome,AK,-165.4064,64.5011,-9,1
99769,Savoonga,AK,-170.4709,63.6797,-9,1
99771,Shaktoolik,AK,-161.1746,64.3755,-9,1
99772,Shishmaref,AK,-166.1373,66.2306,-9,1
99778,Teller,AK,-166.3833,65.2402,-9,1
99783,Wales,AK,-168.0875,65.6092,-9,1
99784,White Mountain,AK,-163.4219,64.7028,-9,1
99785,Brevig Mission,AK,-166.4786,65.3342,-9,1
99721,Anaktuvuk Pass,AK,-151.7358,68.1433,-9,1
99723,Barrow,AK,-156.8174,71.2346,-9,1
99734,Prudhoe Bay,AK,-148.6694,70.2922,-9,1
99747,Kaktovik,AK,-143.6239,70.1319,-9,1
99759,Point Lay,AK,-163.0084,69.7439,-9,1
99766,Point Hope,AK,-166.7347,68.3486,-9,1
99782,Wainwright,AK,-160.0383,70.6369,-9,1
99789,Nuiqsut,AK,-150.9971,70.1927,-9,1
99791,Atqasuk,AK,-157.4411,70.4947,-9,1
99727,Buckland,AK,-161.1262,65.9789,-9,1
99736,Deering,AK,-162.714,66.0737,-9,1
99749,Kiana,AK,-160.4228,66.975,-9,1
99750,Kivalina,AK,-164.5333,67.7269,-9,1
99751,Kobuk,AK,-156.8811,66.9072,-9,1
99752,Kotzebue,AK,-162.5981,66.8985,-9,1
99761,Noatak,AK,-162.9653,67.5711,-9,1
99763,Noorvik,AK,-161.0441,66.8364,-9,1
99770,Selawik,AK,-160.0069,66.6039,-9,1
99773,Shungnak,AK,-157.1364,66.8881,-9,1
99786,Ambler,AK,-157.8514,67.0861,-9,1
99903,Meyers Chuck,AK,-132.2564,55.7408,-9,4
99918,Coffman Cove,AK,-132.7503,55.9524,-9,4
99919,Thorne Bay,AK,-132.5138,55.6609,-9,4
99921,Craig,AK,-133.1171,55.4732,-9,4
99922,Hydaburg,AK,-132.8259,55.2087,-9,4
99923,Hyder,AK,-130.0247,55.9169,-9,1
99925,Klawock,AK,-133.0555,55.5526,-9,4
99926,Metlakatla,AK,-131.579,55.1215,-9,4
99927,Point Baker,AK,-133.6211,56.3528,-9,4
99835,Sitka,AK,-135.3166,57.0514,-9,4
99689,Yakutat,AK,-139.5505,59.812,-9,1
99820,Angoon,AK,-134.586,57.5005,-9,4
99825,Elfin Cove,AK,-136.3433,58.1944,-9,4
99826,Gustavus,AK,-135.7615,58.4284,-9,4
99829,Hoonah,AK,-135.4316,58.0977,-9,4
99832,Pelican,AK,-136.2275,57.9608,-9,4
99840,Skagway,AK,-135.3018,59.4685,-9,1
99841,Tenakee Springs,AK,-135.2189,57.7808,-9,4
99731,Fort Greely,AK,-146.451,63.952,-9,1
99732,Chicken,AK,-141.9361,64.0733,-9,1
99737,Delta Junction,AK,-145.7322,64.0378,-9,1
99738,Eagle,AK,-141.2,64.7881,-9,1
99764,Northway,AK,-141.9372,62.9617,-9,1
99776,Tanacross,AK,-143.3464,63.3853,-9,1
99780,Tok,AK,-142.9856,63.3367,-9,1
99566,Chitina,AK,-144.991,61.471,-9,1
99573,Copper Center,AK,-145.3297,61.977,-9,1
99574,Cordova,AK,-145.7534,60.5362,-9,1
99586,Gakona,AK,-144.1105,62.6682,-9,1
99588,Glennallen,AK,-145.6617,62.1039,-9,1
99677,Tatitlek,AK,-146.6703,60.8906,-9,1
99686,Valdez,AK,-146.9,61.101,-9,1
99693,Whittier,AK,-148.6839,60.7734,-9,1
99554,Alakanuk,AK,-164.6475,62.6944,-9,1
99563,Chevak,AK,-165.5905,61.529,-9,1
99581,Emmonak,AK,-164.5335,62.7818,-9,1
99585,Marshall,AK,-162.268,61.9287,-9,1
99604,Hooper Bay,AK,-166.1151,61.527,-9,1
99620,Kotlik,AK,-163.5542,63.0295,-9,1
99632,Mountain Village,AK,-163.6644,62.1123,-9,1
99650,Pilot Station,AK,-162.8747,61.9462,-9,1
99657,Russian Mission,AK,-161.3939,61.7744,-9,4
99658,Saint Marys,AK,-163.2376,62.1172,-9,1
99662,Scammon Bay,AK,-165.5819,61.845,-9,1
99666,Sheldon Point,AK,-163.2376,62.1172,-9,1
99830,Kake,AK,-133.936,56.9736,-9,4
99833,Petersburg,AK,-133.1607,56.8271,-9,4
99836,Port Alexander,AK,-134.6444,56.2497,-9,4
99929,Wrangell,AK,-132.3529,56.4335,-9,4
99558,Anvik,AK,-160.2067,62.6561,-9,1
99590,Grayling,AK,-160.0647,62.9036,-9,1
99602,Holy Cross,AK,-159.8251,62.1926,-9,1
99627,Mc Grath,AK,-155.5712,62.9457,-9,1
99665,Shageluk,AK,-159.5619,62.6822,-9,1
99675,Takotna,AK,-156.0642,62.9886,-9,1
99691,Nikolai,AK,-154.375,63.0133,-9,1
99720,Allakaket,AK,-152.7122,66.5432,-9,1
99722,Arctic Village,AK,-145.5378,68.1269,-9,1
99724,Beaver,AK,-147.3964,66.3594,-9,4
99726,Bettles Field,AK,-151.0251,65.2264,-9,1
99730,Central,AK,-144.7489,65.4681,-9,1
99733,Circle,AK,-144.0826,65.8245,-9,1
99740,Fort Yukon,AK,-145.2739,66.5647,-9,1
99741,Galena,AK,-156.9275,64.7333,-9,1
99745,Hughes,AK,-154.2644,66.0382,-9,4
99746,Huslia,AK,-156.292,65.6899,-9,4
99748,Kaltag,AK,-158.7243,64.3305,-9,1
99754,Koyukuk,AK,-157.7008,64.8803,-9,4
99756,Manley Hot Springs,AK,-150.6339,65.0011,-9,4
99757,Lake Minchumina,AK,-152.3122,63.8828,-9,4
99758,Minto,AK,-149.6912,65.0584,-9,1
99760,Nenana,AK,-149.0867,64.5577,-9,1
99765,Nulato,AK,-158.1031,64.7194,-9,1
99767,Rampart,AK,-150.1619,65.509,-9,1
99768,Ruby,AK,-155.5039,64.7201,-9,1
99774,Stevens Village,AK,-149.0908,66.0064,-9,4
99777,Tanana,AK,-152.0789,65.1719,-9,1
99781,Venetie,AK,-146.4137,67.0104,-9,1
99788,Chalkyitsik,AK,-143.7222,66.6544,-9,1
36003,Autaugaville,AL,-86.7149,32.4625,-6,4
36006,Billingsley,AL,-86.7178,32.6596,-6,4
36008,Booth,AL,-86.5727,32.5016,-6,4
36051,Marbury,AL,-86.4946,32.6841,-6,4
36066,Prattville,AL,-86.43,32.4787,-6,4
36067,Prattville,AL,-86.4831,32.4715,-6,4
36068,Prattville,AL,-86.4597,32.464,-6,4
36749,Jones,AL,-86.8138,32.5104,-6,4
36507,Bay Minette,AL,-87.7644,30.8635,-6,4
36511,Bon Secour,AL,-87.7431,30.3128,-6,4
36526,Daphne,AL,-87.8895,30.6197,-6,4
36527,Spanish Fort,AL,-87.8867,30.6959,-6,4
36530,Elberta,AL,-87.589,30.3942,-6,4
36532,Fairhope,AL,-87.8835,30.5012,-6,4
36533,Fairhope,AL,-87.8606,30.4841,-6,4
36535,Foley,AL,-87.6857,30.4007,-6,4
36536,Foley,AL,-87.7064,30.4222,-6,4
36542,Gulf Shores,AL,-87.7589,30.2717,-6,4
36547,Gulf Shores,AL,-87.7008,30.246,-6,4
36549,Lillian,AL,-87.4745,30.3972,-6,4
36550,Little River,AL,-87.7548,31.2246,-6,4
36551,Loxley,AL,-87.7562,30.618,-6,4
36555,Magnolia Springs,AL,-87.7761,30.3996,-6,4
36559,Montrose,AL,-87.9005,30.5623,-6,4
36561,Orange Beach,AL,-87.5815,30.281,-6,4
36562,Perdido,AL,-87.6667,31.0403,-6,4
36564,Point Clear,AL,-87.9192,30.4741,-6,4
36567,Robertsdale,AL,-87.6373,30.5616,-6,4
36574,Seminole,AL,-87.4659,30.5048,-6,4
36576,Silverhill,AL,-87.7457,30.5222,-6,4
36577,Spanish Fort,AL,-87.9153,30.6749,-6,4
36578,Stapleton,AL,-87.7787,30.7476,-6,4
36579,Stockton,AL,-87.8633,31.0129,-6,4
36580,Summerdale,AL,-87.6992,30.4752,-6,4
